,Length (major axis),Width (minor axis),Thickness (depth),Area,Perimeter,Roundness,Solidity,Compactness,Aspect Ratio,Eccentricity,Extent,Convex hull(convex area),Type
97,261.9425354003906,135.58203125,,27501.0,716.4995613098145,0.5103246554691501,0.957472364870746,1.4855029122957766,1.931985625126048,0.8556213928355411,0.7174423458207242,28722.5,MAMRA
98,267.73699951171875,135.4476776123047,,28177.0,711.1269782781601,0.5004815667541805,0.965197136299798,1.4282021873271158,1.976682097703212,0.8625931647252152,0.7021780303030303,29193.0,MAMRA
99,259.2121276855469,132.8079376220703,,26803.0,690.8427075147629,0.5079054713265297,0.9648308135349172,1.416984451418278,1.9517818914045877,0.8587753430280038,0.7054349256481116,27780.0,MAMRA
100,,236.1879119873047,111.96187591552734,20469.5,613.9726495742798,,0.9778345713808012,1.4654835637322832,,,0.7202498240675581,20933.5,MAMRA
101,,238.01417541503903,112.73622131347656,20640.5,620.315795302391,,0.9794993474908056,1.4835275034982112,,,0.72960410038883,21072.5,MAMRA
102,,239.50509643554688,111.75711822509766,20661.0,618.9015816450119,,0.9768332466550044,1.4753055744455503,,,0.726988036593948,21151.0,MAMRA
103,,236.31504821777344,110.71157836914062,20211.0,609.2447283267975,,0.9771320827692904,1.461456502485966,,,0.735640969644027,20684.0,MAMRA
104,402.1314697265625,,97.8754425048828,29218.0,919.4701234102248,0.2300511883942635,0.9120222246500086,2.3025808877808576,,,0.6741578218735579,32036.5,MAMRA
105,397.10943603515625,,99.21882629394533,29373.5,906.3990557193756,0.2371621632141689,0.923564275495606,2.2257343420995093,,,0.679470275271802,31804.5,MAMRA
106,403.0806884765625,,99.87322998046876,29784.0,913.6711342334748,0.2334044642966858,0.9183805618081464,2.230421390895203,,,0.6793020868970236,32431.0,MAMRA
107,404.2111511230469,,102.23924255371094,30640.5,925.0853477716446,0.2387752925350502,0.9284437306829888,2.222582510955165,,,0.6901013513513513,33002.0,MAMRA
108,388.74993896484375,,122.94559478759766,32712.0,918.2985516786576,0.2755983089726375,0.8796504201680673,2.0514022954731,,,0.6621862348178138,37187.5,MAMRA
109,393.3935546875,,124.20594024658205,33177.0,930.298550248146,0.2729560664762865,0.8753941344872623,2.075858331929357,,,0.6595300572519084,37899.5,MAMRA
110,400.7831726074219,,125.81703186035156,33532.5,939.3696173429488,0.2658012960428985,0.8749054191562085,2.094099058397765,,,0.6451659451659452,38327.0,MAMRA
111,395.3709716796875,,126.88732147216795,34252.5,946.5411911010742,0.2789926959380491,0.875821422179038,2.081502310116855,,,0.6620503701412915,39109.0,MAMRA
112,423.7041931152344,249.30599975585935,,76989.0,1156.121925354004,0.5460259377884527,0.9872219835738696,1.381556760123381,1.699534682398979,0.8085726547151386,0.7708535669586983,77985.5,MAMRA
113,421.1376647949219,245.0241851806641,,74828.0,1138.4650715589523,0.5371877332238677,0.987782742711558,1.3783687557406166,1.7187595766695594,0.8133212007414301,0.7731043816962672,75753.5,MAMRA
114,419.0294799804688,247.68167114257807,,75504.0,1132.8082169294355,0.547508571582912,0.988136447216024,1.3524865568159763,1.691806575946648,0.8066099205253692,0.7767261953748663,76410.5,MAMRA
115,422.0525817871094,245.0998077392578,,76308.5,1151.8792843818665,0.5454436784377248,0.9871925069697344,1.3836656358430293,1.7219621087426455,0.8140941788121094,0.7779199331246878,77298.5,MAMRA
116,425.2628173828125,232.1969451904297,,73591.0,1123.293498635292,0.5181076429555266,0.9874606678251068,1.3644320810030175,1.831474643363828,0.8377798928739099,0.757342801276114,74525.5,MAMRA
117,421.1878051757813,233.3480682373047,,73766.0,1127.293498158455,0.5294375938969488,0.9851557543988516,1.3709067223177287,1.804976610080405,0.8325008284057256,0.7559540889526543,74877.5,MAMRA
118,423.4508972167969,236.7909698486328,,74697.0,1134.8082163333893,0.530404455734333,0.9862943157060804,1.3719298933379709,1.788289889126622,0.8290372011630345,0.7554308252427184,75735.0,MAMRA
119,418.503173828125,233.4475860595703,,73378.5,1125.050856590271,0.5334349128280322,0.9860183555274864,1.372668335665152,1.792707223459286,0.8299649335494138,0.757002259292501,74419.0,MAMRA
120,404.92913818359375,227.30718994140625,,68665.0,1274.00417470932,0.5331967390720181,0.9444589631789608,1.8810329962359684,1.7814180813549,0.8275781367706516,0.7109281979603458,72703.0,MAMRA
121,410.6337890625,224.16769409179688,,69205.5,1363.075242519379,0.5225662584501053,0.9465876994412568,2.1364325438052365,1.831815198555529,0.8378460408525005,0.7187344217347956,73110.5,MAMRA
122,411.6632995605469,227.46031188964844,,69386.5,1425.844794034958,0.5213156930576694,0.9243953291634194,2.3316301540565294,1.809824738832961,0.8334865872140604,0.7000252219531881,75061.5,MAMRA
123,408.8067321777344,223.8299102783203,,68719.5,1358.3889509439468,0.5235450181577797,0.9263135901652604,2.13677318927977,1.8264169058970063,0.8367925192577274,0.6740972896618699,74186.0,MAMRA
124,405.005859375,229.37969970703125,,69454.0,1454.9158614873886,0.5391191623925601,0.9258434754788916,2.425317667381871,1.7656569430175482,0.8241569783253502,0.7016973125884017,75017.0,MAMRA
125,411.8654479980469,234.44813537597656,,71839.0,1490.0874342918396,0.5392121595016377,0.9386117916054222,2.4595370123627043,1.7567443961008782,0.822175024924262,0.7010050741608118,76537.5,MAMRA
126,425.208251953125,230.49392700195312,,70533.5,1404.0458047389984,0.4967091782910547,0.9357802425239472,2.224115073673628,1.844769870876129,0.8403313788982631,0.6850040789371455,75374.0,MAMRA
127,420.8212585449219,224.9519805908203,,69768.0,1342.974737405777,0.5016156184792142,0.94621847599802,2.0571670002253675,1.870715952087485,0.8451338801102061,0.7316889000755097,73733.5,MAMRA
128,372.1202087402344,,99.23714447021484,26546.0,1146.8670918941498,0.2440859024950935,0.8250889707367864,3.942913308913344,,,0.6345101226187346,32173.5,MAMRA
129,375.4606018066406,,106.54425048828124,27738.0,1246.950351715088,0.2505281426132182,0.8133595284872298,4.460805794945826,,,0.6153061224489796,34103.0,MAMRA
130,373.582275390625,,103.21168518066406,26655.0,1252.264060497284,0.2431735190163931,0.8144526774119624,4.681696782096125,,,0.6286408339425957,32727.5,MAMRA
131,367.9319152832031,,107.02167510986328,26923.5,1275.5361387729645,0.2532250775823129,0.7882394273417944,4.808882378007445,,,0.5694479695431472,34156.5,MAMRA
132,391.8165283203125,,100.21898651123048,29463.5,1026.1391699314115,0.2443593436835808,0.8976753397111693,2.843926263004709,,,0.6841158168477756,32822.0,MAMRA
133,390.1568908691406,,109.40715026855467,31252.0,1177.151362657547,0.2614022797215084,0.8410571074869476,3.52839290182956,,,0.6665529155824766,37158.0,MAMRA
134,389.0263977050781,,105.59205627441406,30885.0,1105.8965295553207,0.2598361548975566,0.8919211609270089,3.1511677323277105,,,0.691125134264232,34627.5,MAMRA
135,395.63714599609375,,110.70426177978516,32582.0,1177.151363492012,0.2650292071211245,0.8574097709240668,3.3843636094872624,,,0.6937654373562729,38000.5,MAMRA
136,,222.86572265625,104.77190399169922,17731.5,853.9137746095657,,0.8813967938362123,3.2724475774366786,,,0.6455329838357361,20117.5,MAMRA
137,,226.47830200195312,105.30414581298828,18597.0,883.470123052597,,0.8769687824200698,3.3398808940173783,,,0.6944102161980509,21206.0,MAMRA
138,,237.49937438964844,104.7968978881836,19035.5,900.1980446577072,,0.8778390094306994,3.3876768606542824,,,0.661345238508842,21684.5,MAMRA
139,,236.1669769287109,105.52288055419922,18924.0,882.2985506057739,,0.8706293706293706,3.273469721389064,,,0.6881454545454545,21736.0,MAMRA
140,,229.1840057373047,112.81092071533205,19927.0,731.7300081253052,,0.93273731510953,2.1382079830451794,,,0.6919577748454754,21364.0,MAMRA
141,,227.0429534912109,113.62410736083984,19513.5,744.4579311609268,,0.9237815702890146,2.260139707944488,,,0.6949252136752136,21123.5,MAMRA
142,,225.336181640625,112.2730712890625,19444.0,799.8721449375153,,0.9017716352842964,2.6184583459215087,,,0.680812324929972,21562.0,MAMRA
143,,222.5115509033203,113.5309600830078,19485.5,734.658941745758,,0.9373887525857508,2.2041955407221465,,,0.7119291194738765,20787.0,MAMRA
144,210.87661743164065,,104.42037200927734,15519.5,602.9432129859924,0.4443559405214083,0.8867778984058053,1.8640829429928505,,,0.6434286898839138,17501.0,MAMRA
145,209.8037567138672,,100.44249725341795,15015.0,555.7300096750259,0.4343191057945887,0.91237771161208,1.636788249130705,,,0.6637931034482759,16457.0,MAMRA
146,202.96397399902344,,100.02425384521484,14783.0,559.2447274923325,0.4569143313363319,0.9046016399461512,1.6835706874816632,,,0.6492314448836188,16342.0,MAMRA
147,210.9726409912109,,102.851318359375,15625.5,583.9726494550705,0.4469837789732729,0.8854228644283892,1.736765675212986,,,0.6446163366336634,17647.5,MAMRA
148,,152.77499389648438,92.2910385131836,10698.5,435.6051182746887,,0.9378068022440392,1.4114100091231858,,,0.718405855492882,11408.0,MAMRA
149,,153.75863647460938,92.36000061035156,10535.0,435.1614683866501,,0.9399116741758486,1.4303965801614076,,,0.726551724137931,11208.5,MAMRA
150,,157.3853302001953,96.08908081054688,11345.0,449.1614673137665,,0.9364037802814577,1.4151113673021658,,,0.7251518056887184,12115.5,MAMRA
151,343.5399475097656,,105.07633972167967,26839.5,804.114785194397,0.2895543206242332,0.9655885738955244,1.9171310894286204,,,0.6653156837956421,27796.0,MAMRA
152,350.0113220214844,,103.6854476928711,27043.0,808.0142804384232,0.2810611383352786,0.9726648203431284,1.9212033732911455,,,0.67011101199326,27803.0,MAMRA
153,339.4784240722656,,106.63182830810548,26586.0,799.8721443414688,0.2937235470658261,0.9697433933358868,1.9150419018362652,,,0.6646167691615419,27415.5,MAMRA
154,343.9906005859375,,105.4931182861328,27019.0,809.3279877901077,0.2907275834043884,0.9689091300294056,1.929167705164768,,,0.6583576998050682,27886.0,MAMRA
155,356.3231506347656,,103.74689483642578,26189.0,816.2152905464172,0.2626279566774132,0.9408489159526504,2.024327025038035,,,0.6737240172875077,27835.5,MAMRA
156,353.8343811035156,,104.2856216430664,26240.0,819.8721449375153,0.2668541061046283,0.9375279132500848,2.03853685902754,,,0.6730793895087854,27988.5,MAMRA
157,357.4649963378906,,105.31834411621094,27049.0,830.7005723714828,0.2695220430155255,0.9402297651945704,2.0301491306949258,,,0.6759884040585795,28768.5,MAMRA
158,353.3515014648437,,104.68767547607422,26463.0,820.2152900695801,0.2698580099151762,0.9366107453811848,2.023050766295941,,,0.6748871490143072,28254.0,MAMRA
159,331.7161865234375,172.4010009765625,,44053.0,861.8965293169022,0.5097441844879402,0.9877022073248658,1.3419147008111092,1.924096638908341,0.8543339701108562,0.7784866049339082,44601.5,MAMRA
160,326.245849609375,173.21615600585938,,43411.5,933.7960237264632,0.5193078888733851,0.9830391413140702,1.598414403086309,1.883460856840277,0.8474109807813316,0.7787374878915079,44160.5,MAMRA
161,333.1531982421875,172.44509887695312,,44313.5,867.5117539167404,0.5083445808191275,0.9884566483013986,1.3514650481026242,1.93193776113003,0.8556136351217108,0.7762042389210019,44831.0,MAMRA
162,336.8123474121094,175.81248474121094,,45697.5,878.8254625797272,0.5128927401217398,0.9884708147218828,1.3449401459907218,1.9157476097780195,0.8529519544044678,0.7818220701454235,46230.5,MAMRA
163,336.36688232421875,175.0346221923828,,45044.5,879.3696180582047,0.5069036628251002,0.9857643068169384,1.3661276425304856,1.9217162759634692,0.8539420107857304,0.7823621363438993,45695.0,MAMRA
164,330.5258178710937,170.96536254882812,,43133.5,870.1980452537537,0.5027059681942254,0.9843673334322262,1.3970490136635838,1.933291123672462,0.8558327365946633,0.7743061788676264,43818.5,MAMRA
